,18A2,868Z11,A23,A6,NYE-S1,TCR2-T,TCR3,TCR6,TCR7,T1,FLT3DY
0,0.806412353757684,0.7481004012635534,0.8148636865214405,0.7521641547881317,0.7211433718786661,0.6952446273433929,0.6876985902633708,0.7538431861348528,0.77903216374269,0.8401891252955084,0.7374520654337168
1,0.8315058479532164,0.7645648403224161,0.8007004830917874,0.7640173839546783,0.7114946457051721,0.7495332337565346,0.6370029439141071,0.7677445652173912,0.8173965744400525,0.8676794598436389,0.7595155709342561
2,0.8393089518089519,0.7732682717780895,0.8282911023736711,0.7357056407888569,0.7374228395061729,0.7388628553577007,0.6326022126022126,0.7655611085870059,0.7882567663817664,0.8723619047619048,0.7492424242424242
3,0.8601276108269394,0.7823187171846175,0.8283065701528137,0.7306841875168146,0.7834263689526848,0.7532798287854469,0.6223753741114851,0.756378833584716,0.7878999203766345,0.8738987508218278,0.7481798598423909
4,0.8611986461251168,0.7669530672579454,0.8011426000899685,0.7340768799102134,0.7745939697159209,0.7241116665825044,0.6581390831390832,0.7428285346030529,0.7727884615384615,0.8547348484848486,0.7451158645276292
5,0.8639099702380952,0.6915869218500797,0.8205530424631547,0.7257020757020757,0.7134031314846255,0.7109977540469532,0.632285592808552,0.7238927738927737,0.762327608639084,0.8539809863339275,0.7761544011544012
6,0.8573625847332744,0.7157563025210084,0.8218886804252659,0.7188573188573187,0.7012038954067941,0.739795636564485,0.6417840917840918,0.7153268809655149,0.7635942534908701,0.9168815817751987,0.7575854700854702
7,0.852644456992283,0.7029623238423929,0.8147522522522523,0.7071861829926346,0.7309682187730968,0.7642555105713001,0.6469462250712251,0.704747333078329,0.7987221112221112,0.9045865633074935,0.7756535947712418
8,0.8506105951152391,0.6755077030812324,0.8214786756453423,0.7158119658119659,0.7392876129718235,0.7680885913687509,0.6259570494864612,0.7336300521418488,0.8268061998777286,0.9497863247863249,0.7865961199294533
9,0.8352715754031544,0.6747435897435897,0.8033270558694289,0.7153810242045536,0.7899378074816671,0.7387860082304526,0.6559027777777778,0.7267603397634357,0.8244721112938166,0.9468253968253969,0.7980590215884332
