,18A2,868Z11,A23,A6,NYE-S1,TCR2-T,TCR3,TCR6,TCR7,T1,FLT3DY
0,0.815952380952381,0.7493668004211845,0.8124483953360958,0.7474176040618024,0.7232801240154182,0.6952446273433927,0.6899788471708092,0.7287511870845204,0.7822690058479532,0.8401891252955084,0.7371414009028688
1,0.8025860179706333,0.7131374427765357,0.808867276887872,0.7980917490583805,0.7295531048858468,0.6734607086548835,0.6622453838993875,0.7500267065484456,0.7898586237388533,0.8329424307036248,0.8172955516705517
2,0.8121167645140247,0.7184719535783365,0.8286242737835874,0.8030964820619992,0.7261797599563558,0.6863474440794027,0.6814096126961625,0.7736219336219335,0.7923573886572696,0.8322547822547822,0.7627969348659004
3,0.8502947791485341,0.7244814374421985,0.8256441190337521,0.7975085541008462,0.7410995197880444,0.6657432844932845,0.6810582678638234,0.760438295957918,0.8368242703717014,0.8336182336182336,0.7197362002326542
4,0.8708593479014914,0.7403238134945452,0.8269250253292807,0.8067426400759734,0.8049977586242028,0.681100020165356,0.6732752360203341,0.7534092140921409,0.8338400488400488,0.8316004077471968,0.7579139610389611
5,0.8744731800766283,0.7562777777777777,0.8288048552754436,0.7989612511671336,0.7814185094185094,0.6965216861598441,0.6750073486184598,0.7532720690615426,0.8360848348348348,0.834388888888889,0.7994962632643793
6,0.8776863283036122,0.8374037114845937,0.8443019943019943,0.7966732910022135,0.7713229533881707,0.7043528217984302,0.6516861761426979,0.7706608569353667,0.82676703292256,0.830862977602108,0.7991379965064175
7,0.8741224489795919,0.8466644722405091,0.8428004535147392,0.791055864226596,0.7944364277697611,0.6979749689054726,0.6439694564694566,0.7768754568713451,0.8195171434368026,0.8385191197691197,0.7705065359477125
8,0.8817460317460317,0.8448849396217817,0.8810096153846154,0.789032214032214,0.8058644595359364,0.698245060949979,0.6377085877085876,0.7809557753423029,0.8309317666460524,0.836293859649123,0.737598204264871
9,0.8657796451914099,0.8303321328531412,0.8912800162800162,0.7831323099415205,0.8137448082681349,0.7359668109668109,0.6298941798941798,0.7940017868745938,0.8469135802469138,0.8848631239935587,0.7305293370867142
