,18A2,868Z11,A23,A6,NYE-S1,TCR2-T,TCR3,TCR6,TCR7,T1,FLT3DY
0,0.7581150793650794,0.7121847404866273,0.7159173976608187,0.7318189248517117,0.7145463060531555,0.6874890154311224,0.5537984695837684,0.6474929078014184,0.7467639276264034,0.8503501400560224,0.4469249065579341
1,0.8178684757632126,0.6848629148629147,0.7538485854275327,0.7715981997510294,0.753403377028303,0.6777189136524174,0.5421430153982497,0.6886891171993913,0.7898334102800861,0.8474589646464646,0.5847882101558571
2,0.8240684624017959,0.7128787878787879,0.7519106407995296,0.7909539473684211,0.7249115999115999,0.6806390977443608,0.5111941786283891,0.7724763159545768,0.7838847550713083,0.8423835125448029,0.7246656550780263
3,0.7949579831932773,0.7260416666666667,0.8075376771556274,0.8125648095776773,0.7328153100320588,0.678457216940363,0.49998232466063347,0.7676189264278594,0.7928032324040727,0.8477294685990339,0.7764166239972692
4,0.8305033089515849,0.7333927266081872,0.8238271604938272,0.8062173913043479,0.7213305301822048,0.6617971758664954,0.5436435567134655,0.7527751889820856,0.7830969267139481,0.863627730294397,0.7528164924506388
5,0.8570104348747285,0.7995071684587813,0.8236364260460647,0.8061480887463245,0.7418721164936563,0.6707716049382716,0.5767365685843947,0.7498573503475464,0.7656009244992297,0.8614444444444445,0.7094671201814059
6,0.8501899335232669,0.8232159961685824,0.8195061728395062,0.7957423235201014,0.7590353260869566,0.6978210721628805,0.6225105565009138,0.7773611111111111,0.816696778078892,0.8681362007168459,0.7074111334674716
7,0.8432222222222222,0.8163465160075329,0.8183977455716587,0.8046998878446842,0.7498516848599905,0.7437357445421963,0.6220487394267882,0.7933010866684337,0.8059583482515813,0.8662309368191722,0.7252513111888113
8,0.8314681772128582,0.7816242821985234,0.8097774621212123,0.8007478632478633,0.7639947639947641,0.755439996511425,0.6522365609536661,0.8010526315789473,0.8008166076347893,0.8537337662337663,0.7108520638466193
9,0.8550751879699248,0.7837647058823528,0.8617787066062927,0.8211197916666667,0.7849479166666665,0.7529048656499637,0.642384731670446,0.7860105116202677,0.7956097560975609,0.8626838235294118,0.7642519970951343
