,18A2,868Z11,A23,A6,NYE-S1,TCR2-T,TCR3,TCR6,TCR7,T1,FLT3DY
0,0.8414791891803386,0.7093236714975845,0.7909282700421941,0.7859177859177858,0.7759816672860151,0.7173990941405801,0.6801089856645413,0.7580213903743315,0.7571373456790124,0.8079427083333334,0.818341307814992
