,18A2,868Z11,A23,A6,NYE-S1,TCR2-T,TCR3,TCR6,TCR7,T1,FLT3DY
0,0.8050862581796551,0.7479581092233701,0.8154501470009491,0.7485604723207034,0.7245300541869168,0.6947873799725652,0.6907099305301315,0.7430639655129451,0.7861257309941521,0.8409771473601261,0.7327338478714626
1,0.8002548601232812,0.7146815550041357,0.8247954417755303,0.7666019303201507,0.6833811083811084,0.6748506348020912,0.6521555704142389,0.7316950499109419,0.7959300800209892,0.8668838763575605,0.7027104959630911
2,0.8230029298598609,0.7317644530410489,0.8329140461215934,0.7633820460747162,0.7300572284876435,0.7085457944832944,0.6584121896621897,0.7506141920095408,0.7889269664331803,0.8674285714285714,0.7955326460481101
3,0.8442598914565825,0.7140286796536796,0.8356349206349206,0.7682327389117513,0.7591495051085569,0.7148427960927961,0.628815205327414,0.7534016731471662,0.7172876726448155,0.8500923511516731,0.8012581376636677
4,0.8655021421370966,0.6784026825179089,0.8277623704568676,0.7868333725714414,0.7434619211855974,0.7620414673046252,0.6610257950125829,0.7534178255002053,0.7564483016050766,0.8525252525252526,0.7598543123543123
5,0.8534050179211469,0.6580710955710956,0.8328741965105602,0.7907834998925424,0.7650188597340278,0.7761349265444575,0.6371193415637859,0.7507737656595431,0.7609462644707006,0.8488190730837789,0.7071476964769646
6,0.8496577921865279,0.6374878167641325,0.8510101010101009,0.8123693071061492,0.7600453514739228,0.7653550004476677,0.6343788156288156,0.7414233241505969,0.7865403358824411,0.8461879432624113,0.7771808999081725
7,0.8452991452991453,0.6088235294117647,0.8297448165869218,0.8046058879392213,0.7488446068762812,0.72885101010101,0.6616386122965071,0.7404561403508773,0.7758090470230644,0.8410314384151594,0.8123021257349615
8,0.8504539295392953,0.697361111111111,0.8477366255144032,0.792160581634266,0.7648591174906963,0.7292410714285715,0.6438941848149009,0.721981721981722,0.7780684754521964,0.8357371794871794,0.8002389486260454
9,0.8553346735164916,0.69993894993895,0.8363575268817205,0.7897153351698806,0.7716853853217489,0.7129629629629631,0.6549036281179138,0.725952740070387,0.760684037680408,0.830187074829932,0.8135536398467433
