,18A2,868Z11,A23,A6,NYE-S1,TCR2-T,TCR3,TCR6,TCR7,T1,FLT3DY
0,0.792699237177557,0.6999176400119795,0.700474884005806,0.7475580151316704,0.7153905782452371,0.7538866026520347,0.6740333740333742,0.7281279677113011,0.7849523500108296,0.8375744047619048,0.6197702331961591
1,0.7451140411666728,0.6663266326632663,0.8313319217584191,0.7694498941464659,0.721048752834467,0.7545475728155339,0.6513701828679381,0.7660742524439333,0.8215582862113964,0.8343434343434343,0.6389850057670127
2,0.7361101465379539,0.6978051638556438,0.8582760376878024,0.8059236432117789,0.7578240599979731,0.7731826189833212,0.6819283746556474,0.7589393939393939,0.8147045855379189,0.8275409626216078,0.6641652494331066
3,0.7371518443847074,0.7319615912208505,0.8623849441157133,0.7989714590120269,0.7558037050246168,0.7314100668137936,0.6950537634408601,0.7731576984094882,0.8204947904852636,0.8306418219461698,0.68008405285191
4,0.7547268907563026,0.7816235673013168,0.856365570283096,0.7819906649693884,0.7893947266540334,0.7351440097570129,0.7015479661252256,0.7662420733388475,0.7917204627730944,0.8330712788259959,0.8168534080298787
5,0.8521279761904762,0.8169010782934834,0.8478824546240276,0.7785051827605018,0.8011333857442348,0.7301587301587302,0.6713844665972326,0.7656310733522128,0.8157924836601307,0.8337257980115123,0.7334812623274162
6,0.864,0.8118569958847736,0.8410493827160493,0.7836356764928194,0.7920291720291721,0.7355228758169935,0.7079541624536568,0.7749719416386083,0.8303721424774055,0.8452136752136753,0.7393859160163508
7,0.8654306220095694,0.8191493691493692,0.8298525798525799,0.8332923832923832,0.800818054494525,0.734946514837819,0.708482905982906,0.779926928863099,0.8387057387057387,0.840819783197832,0.833690241382549
8,0.8642713495654673,0.783662900188324,0.8363406795224977,0.825436908770242,0.7836228287841193,0.7330206276058812,0.6899434156378601,0.7795634920634921,0.8322641739980449,0.8337018837018837,0.8740164805954279
9,0.8769126854233237,0.777014652014652,0.8489956057752668,0.8218777954250872,0.7798092209856916,0.7418939085605752,0.6860638786764706,0.768866906121808,0.8238648947951274,0.8665008291873963,0.8820145903479237
