,18A2,868Z11,A23,A6,NYE-S1,TCR2-T,TCR3,TCR6,TCR7,T1,FLT3DY
0,0.8089945293340879,0.6886789037326672,0.8117870491723703,0.7075830926901082,0.6561906086311593,0.6704658804201138,0.6777171061261971,0.7822026935305256,0.6395303326810177,0.8679619047619047,0.7478164375715922
1,0.8350248856604788,0.6457115009746588,0.8344606782106782,0.7900462962962963,0.743831892033543,0.7355072463768115,0.6547262083244091,0.7723308763308764,0.8096798780487805,0.904077540106952,0.8436332381480062
2,0.8239640531701022,0.6311111111111111,0.8786764705882352,0.7897629772629773,0.7543003851091142,0.7278115795064947,0.5895069176319176,0.7934917940011319,0.7650953984287318,0.9350427350427349,0.8399293481260695
