,18A2,868Z11,A23,A6,NYE-S1,TCR2-T,TCR3,TCR6,TCR7,T1,FLT3DY
0,0.8091501053899428,0.7242126368339962,0.6656960023008339,0.7510105352624921,0.669687121423912,0.7102341421881654,0.6037772025692648,0.7034840963412391,0.8066327564423467,0.8382688492063494,0.5664437585733882
1,0.8020074512382204,0.7164575043362923,0.7937513536928741,0.7885654793549531,0.7222364029598403,0.725833384555494,0.6499831945528666,0.7227065172270652,0.7991407089151451,0.842159669211196,0.5955254404890328
2,0.803369341563786,0.7058409274850481,0.8134897455867082,0.7998823359038413,0.7487784824994127,0.7358171663727219,0.6522395995435212,0.7428669585051072,0.780142173797502,0.851880081300813,0.7320020481310804
3,0.8019590082409774,0.7009150326797385,0.8130261437908497,0.7993938601081458,0.7329341805148256,0.7492384519350811,0.6792334905660377,0.7711538461538462,0.730515943751238,0.8490821256038648,0.7635524499654935
4,0.787497236958444,0.6953208352385308,0.8096838197644649,0.7967866138155993,0.762256784434204,0.7491721271049108,0.6751493428912784,0.7903700310479972,0.8098328293010754,0.8450155763239874,0.7827471729432514
5,0.805093732895457,0.6758658658658657,0.8173866363521536,0.7938147616770285,0.7291451763434522,0.7817135292935741,0.6858950369776352,0.7965592367215085,0.8036224312086381,0.8624444444444445,0.8034583729028174
6,0.7986819727891157,0.7367913832199546,0.8259875541125541,0.7947675936806372,0.7291511656746031,0.7432992202729046,0.6182249322493225,0.7891940186212733,0.8106571236652537,0.8676548089591568,0.851531339031339
7,0.7996907096171803,0.7543163464216095,0.8163505444327361,0.7943104778143141,0.7403243308415722,0.764520202020202,0.6249326249326249,0.7893131313131313,0.8038894509482746,0.8629365079365079,0.8343434343434343
8,0.7751615445232467,0.7475369458128078,0.851952359415046,0.7945054945054945,0.7421454574232352,0.7687264595103578,0.6629836426549229,0.7897944966910485,0.8081699346405228,0.8638401559454191,0.8817287784679088
9,0.7590040545203589,0.6902472527472527,0.8584656084656084,0.7767195767195766,0.751984126984127,0.7331590413943355,0.6375897988505748,0.7942777777777777,0.8075837742504408,0.8322765700483092,0.8722715880610618
