,18A2,868Z11,A23,A6,NYE-S1,TCR2-T,TCR3,TCR6,TCR7,T1,FLT3DY
0,0.8146577380952381,0.7502774694783573,0.8130965884976581,0.7475416174260662,0.7222641193229428,0.6962734339277549,0.6917935610426356,0.7481231231231232,0.7820614035087718,0.8401891252955084,0.7546296296296297
1,0.811035811035811,0.7136201316817319,0.8283317943982764,0.7648618325132129,0.7242482707368662,0.6517596782302665,0.6790325405164453,0.7871022430881586,0.7677398508348164,0.8344349680170576,0.7265474817377933
2,0.8164524818936584,0.7103848532419961,0.8202387436456063,0.7983887520525451,0.7550217661691542,0.6428793764629712,0.6857608167233836,0.7853322849816539,0.7892738013079628,0.8344761904761905,0.7753805469556244
3,0.8410707420222993,0.7420805407572892,0.8274901960784313,0.78472826963393,0.7537037037037037,0.6861660079051384,0.6943376068376068,0.7793020912068531,0.8433155369398069,0.8376026272577998,0.81791919046821
4,0.8580417533818938,0.7669807316866141,0.824260265700483,0.7752672497570456,0.7713614882454243,0.684018759018759,0.6753804358622881,0.7828920361247946,0.8367509536114187,0.8362060778727445,0.8146511627906977
5,0.8690897417108081,0.7731311897978564,0.8308683473389356,0.7360459097693678,0.7634472036330342,0.6923849708659834,0.6836900252525252,0.7810288663118851,0.8172510162601626,0.8500320512820512,0.7725025879917183
6,0.871736392262708,0.8028169014084506,0.8353988603988604,0.8008318070818071,0.7542962962962964,0.727377861342406,0.6562198067632851,0.7794045154293602,0.8230480480480481,0.8148148148148149,0.818101989334866
7,0.8750164719976041,0.8075070488721804,0.8197366014267423,0.7956043956043954,0.7587844254510921,0.7411502849002849,0.6585739148239148,0.7960437710437711,0.8404761904761905,0.812774806892454,0.8255288957688339
8,0.8889608387295714,0.8207121929231462,0.8457932692307691,0.8079557091653866,0.7754761153198654,0.7378060263653484,0.6532999164578112,0.8047313552526062,0.8456018518518519,0.8135642135642135,0.8215165770609318
9,0.8792388167388167,0.8105982905982906,0.858531746031746,0.8097477703455964,0.7861511218212023,0.7489324618736384,0.6431995738636364,0.8279487179487179,0.8523786819241366,0.8102522812667741,0.8187809214594929
