,18A2,868Z11,A23,A6,NYE-S1,TCR2-T,TCR3,TCR6,TCR7,T1,FLT3DY
0,0.8056960142772159,0.7461083127009877,0.8144084079912958,0.7510237181638241,0.7205149153678566,0.6945587562871514,0.6833663281310028,0.7300273029439696,0.7784327485380116,0.8401891252955084,0.7673182441700961
1,0.8210263157894736,0.7281399857157433,0.7957419590643275,0.7210952212806027,0.7040020263424519,0.7731464193842835,0.6248152578415737,0.7743504373939155,0.7867307320975394,0.8316275764036959,0.7677816224529028
2,0.8209102357653082,0.6959335624284079,0.7473599961773701,0.753521421107628,0.6890641534391535,0.7798625429553265,0.6595221764974851,0.7564813634238599,0.7668732952118046,0.8327238095238095,0.7822594501718214
3,0.8057770800627942,0.6948514448514449,0.7423965141612201,0.7614509110452315,0.669035109156077,0.7240689865689866,0.6546697746697746,0.7686182950191571,0.750677444891,0.8297172912557528,0.8317033623485236
4,0.8311013987826753,0.6878815628815628,0.8036788399570355,0.7635314995563443,0.6669605460723881,0.7272491349480967,0.6300500755857898,0.7433440170940172,0.7559836387668346,0.7964646464646465,0.8385257806826435
5,0.8227459783015338,0.7636217948717948,0.8226255641985979,0.7155157715260018,0.7206196581196581,0.7101082370207301,0.6458913400442636,0.736058968058968,0.7446837727558067,0.8000550055005501,0.7931191171697503
6,0.8276840828924162,0.7626308373590982,0.8264794716054299,0.7659796654757461,0.7419916760194538,0.7049543378995434,0.6399884733218068,0.7556839295969731,0.7277385339885339,0.7968393613554904,0.8299575617283951
7,0.8515221555888721,0.7627236079617031,0.7860873694207028,0.740531798245614,0.784212962962963,0.6861197377501725,0.6381831501831502,0.7621870882740448,0.7118910064025611,0.835529715762274,0.8217887833559475
8,0.8467452483889387,0.7267261904761906,0.7913690476190475,0.7728657228657229,0.7758907758907759,0.7111552028218696,0.6650883838383839,0.7582199546485261,0.7076207543949479,0.8288224121557456,0.8504026459591602
9,0.8299737237237238,0.8075740099961553,0.7691798941798943,0.7671145044191919,0.7715694642010432,0.7161410018552875,0.6792631944064115,0.7571828121027205,0.7262934981684982,0.8208333333333333,0.879109977324263
