,18A2,868Z11,A23,A6,NYE-S1,TCR2-T,TCR3,TCR6,TCR7,T1,FLT3DY
0,0.8060058496926432,0.7506403141808247,0.8135287172720327,0.7517556401764395,0.7464746516801312,0.6941015089163237,0.6670609318996417,0.7208803771303772,0.7829298245614035,0.8421591804570528,0.740782000873744
1,0.799215207109944,0.7171028159059629,0.8353462157809984,0.7715176709162493,0.7335812171659555,0.6517596782302665,0.6732209516143034,0.7505336322237731,0.7695796960194367,0.8344349680170575,0.7126755750377075
2,0.7960045662100456,0.7020056833201164,0.8156204611474219,0.7825807334428024,0.7233613306982872,0.6413167986453508,0.6982839086047643,0.7867512018581536,0.7883043313943935,0.835542857142857,0.7916884360849877
3,0.848450347881088,0.7484390215959213,0.8225490196078432,0.8033942430494155,0.7660376470990696,0.6848631239935589,0.6991244815233787,0.7760416666666666,0.8389025900215158,0.8376026272577998,0.7963313230994151
4,0.8618611026842395,0.7745514147688061,0.8334050179211469,0.8011831275720165,0.7926471643749936,0.6864718614718615,0.6819459105481273,0.7790309984380633,0.8369785898855667,0.8481591710758377,0.75247418000227
5,0.8731924360400445,0.7686774302907026,0.829187675070028,0.7807178060801249,0.7774720475192174,0.6902457185405808,0.6868478101116992,0.8030012771392082,0.8189109078590785,0.8505448717948717,0.7474661246612465
6,0.872100485061246,0.7799831968073933,0.8382846320346321,0.7819589624467674,0.7565700257189619,0.72931775449906,0.6677556818181817,0.8333639031548056,0.8224152724152723,0.8172043010752689,0.7687719298245613
7,0.8700274348422496,0.7808316875137152,0.8345899470899472,0.8079584601323732,0.7724881220305077,0.7439636752136751,0.6572148611622296,0.8434109430700042,0.8457229045464341,0.8173499702911468,0.7631661639014581
8,0.8714583333333333,0.8470833333333334,0.8262606837606837,0.7977377798555919,0.7785807546677113,0.7348239942528737,0.6548175995544416,0.8233618233618234,0.8493635206401163,0.816017316017316,0.7649710504549215
9,0.8704959343257216,0.8411186696900983,0.8270069112174375,0.8298136645962734,0.7862926652142338,0.7699023199023198,0.6435068167892157,0.8054214929214929,0.8515045560500106,0.8150831991411702,0.746588693957115
