,18A2,868Z11,A23,A6,NYE-S1,TCR2-T,TCR3,TCR6,TCR7,T1,FLT3DY
0,0.8060008923259964,0.7482000056916815,0.8141383275073114,0.7495063781775384,0.7252283391989275,0.6944444444444443,0.6902861959710188,0.7420647379831053,0.7880789473684211,0.841765169424744,0.7342095043929907
1,0.8169096728307256,0.7171296296296297,0.8348499361430397,0.7646215334792922,0.7437103091827747,0.6489240824534942,0.6707492505886797,0.7843268169355125,0.795945374070374,0.8556510323427616,0.7445863867432494
2,0.8191757934404992,0.7119803476946335,0.8366013071895425,0.8046019517205959,0.7554366806361488,0.6470130484585885,0.6560926727593394,0.7700922266139658,0.7869569325314667,0.8568228366615463,0.6914663714948345
3,0.8363143956029332,0.7151208791208791,0.8394801980198019,0.8024793692897142,0.7656172839506173,0.6414529914529914,0.6512734100050276,0.7717184934318556,0.8300886869997837,0.8586611456176673,0.6884909488139824
4,0.8258785336455081,0.7122582413280086,0.8281661600810537,0.8129992737835875,0.7655137762729316,0.6703386372909016,0.6848536828524514,0.7633825136612021,0.8264046359284455,0.8376780626780627,0.683641975308642
5,0.8307779146141215,0.7007014187788937,0.8267040149393091,0.8096122878731574,0.7511261053653621,0.673722456633849,0.6828620961386919,0.7683560753736192,0.8156682876510463,0.8350555555555556,0.6904604659695469
6,0.8375205041871708,0.6891882483987747,0.8268518518518518,0.8234152046783625,0.8059493177387913,0.7077389889889889,0.6859502142616399,0.7648292021211001,0.8079893619109306,0.8422403381642513,0.7469265893923428
7,0.8372140522875817,0.690563725490196,0.8512133406499603,0.8312011796588553,0.7876669186192995,0.7137708024386226,0.6726464418772112,0.767009595299532,0.8112620048019208,0.8520098039215687,0.7757048092868989
8,0.8356687172476646,0.6937550443906376,0.8358119658119659,0.8379553466509989,0.8270777103013945,0.7232142857142856,0.6827763854079644,0.7738969516815294,0.7992753623188406,0.8487854737854738,0.8041834677419355
9,0.8244238046095632,0.7229501267962807,0.8382758620689654,0.8424670579883297,0.8377878929349518,0.7445770761134644,0.6688368055555557,0.7796249999999999,0.853682733255904,0.8488073671497585,0.8134920634920636
