,18A2,868Z11,A23,A6,NYE-S1,TCR2-T,TCR3,TCR6,TCR7,T1,FLT3DY
0,0.7174658737328113,0.759309262166405,0.8163915704022656,0.7526285969954722,0.6982605720350819,0.6713478053041917,0.6386218277935275,0.7217615342615341,0.7735723052487185,0.8459416863672183,0.7390102422212513
1,0.7565611664295874,0.7883634323028262,0.83284706331045,0.7489016071222107,0.7098089235694278,0.7052484552484554,0.6125730994152048,0.7560699588477365,0.689559738802163,0.8086419753086419,0.7071803125486734
2,0.8289136802650315,0.7728534039668276,0.8516975308641975,0.7551313628899837,0.7237000359512371,0.68193538647343,0.6603050675919903,0.7601428210313448,0.7345604493354004,0.8085789871504158,0.7350388431234562
3,0.8329990060540345,0.796590909090909,0.8289784993937244,0.7821234658962855,0.7091490386720974,0.6893088185223016,0.6496741854636591,0.7844577532077531,0.7736308265378034,0.8117623117623118,0.7464946092397072
4,0.8168976545842218,0.7918048780487804,0.8435717498875395,0.7796875787351979,0.7503938713616134,0.6924603174603176,0.6501300631735415,0.7828929851510497,0.7785409035409036,0.8099858856739591,0.6624071382428941
5,0.8235119047619047,0.8227777777777777,0.8513220495979117,0.770679012345679,0.777663114068644,0.7311474449132677,0.6294638242894056,0.7766504329004329,0.7762096774193549,0.8087183718371836,0.7211533322644433
6,0.8644327894327896,0.8103586889301174,0.8503517316017316,0.8059316569954867,0.7799169146825397,0.7174850934525857,0.6223611111111111,0.7726307189542484,0.8276532835356365,0.8062886933854676,0.7066666666666667
7,0.8661081716637272,0.8073504072681704,0.8417832167832167,0.8127207029646053,0.7863415320311873,0.7210710041592394,0.6026688453159043,0.7693121693121694,0.8343193064702161,0.8079025549613785,0.7898860398860399
8,0.8704999999999999,0.8140635564570656,0.8383760683760683,0.8268097643097643,0.8259214743589745,0.7229256465517242,0.6018654284783317,0.7803043353430951,0.8234126984126985,0.8120818575364029,0.7604497354497354
9,0.87063618642566,0.814861111111111,0.8527586206896552,0.8293359865940512,0.8401541950113378,0.7115468409586057,0.598860398860399,0.7981111111111111,0.8081790123456791,0.6695238095238095,0.7685425685425686
