,Spearman r,aa_matrix,tcr
0,0.6578846067640141,hamming,TCR2
1,0.43280187266022585,blosum62,TCR2
2,0.4842604722561855,blosum30,TCR2
3,0.46583156865545705,blosum35,TCR2
4,0.4651919084135588,blosum40,TCR2
5,0.4812514836535103,blosum45,TCR2
6,0.43981071827466495,blosum50,TCR2
7,0.4594249832667961,blosum55,TCR2
8,0.43760792718200625,blosum60,TCR2
9,0.44341993718518824,blosum65,TCR2
10,0.4321840147288326,blosum70,TCR2
11,0.4426623185524753,blosum75,TCR2
12,0.4622658119873721,blosum80,TCR2
13,0.46674514988680393,blosum85,TCR2
14,0.48030807045684887,blosum90,TCR2
15,0.4845083516152361,blosum100,TCR2
16,0.5067932278158832,pam10,TCR2
17,0.4881803139846158,pam20,TCR2
18,0.4756033001151846,pam30,TCR2
19,0.4831844089590806,pam40,TCR2
20,0.4737749182551411,pam50,TCR2
21,0.4731887300935213,pam60,TCR2
22,0.46181112443658723,pam70,TCR2
23,0.45052948057252407,pam80,TCR2
24,0.4626112159561081,pam90,TCR2
25,0.438720092218775,pam100,TCR2
26,0.4312982993758121,pam110,TCR2
27,0.4417751266872731,pam120,TCR2
28,0.44064533004509665,pam130,TCR2
29,0.4260325266868799,pam140,TCR2
30,0.4237588375004468,pam150,TCR2
31,0.4196957188946887,pam160,TCR2
32,0.4241359442202614,pam170,TCR2
33,0.42242302763440726,pam180,TCR2
34,0.42760683305495323,pam190,TCR2
35,0.40606303648725983,pam200,TCR2
36,0.41778455556243566,pam210,TCR2
37,0.41327862171394436,pam220,TCR2
38,0.36446031087200315,pam230,TCR2
39,0.3580642142446723,pam240,TCR2
40,0.3588934589767259,pam250,TCR2
41,0.3671818397868021,pam260,TCR2
42,0.3275484690334234,pam270,TCR2
43,0.3291374681806613,pam280,TCR2
44,0.324705886032573,pam290,TCR2
45,0.3429240810691273,pam300,TCR2
46,0.34136452938161155,pam310,TCR2
47,0.34472871774559105,pam320,TCR2
48,0.3504068546075254,pam330,TCR2
49,0.24403244170327937,pam340,TCR2
50,0.32428360334703027,pam350,TCR2
51,0.3293094624313544,pam360,TCR2
52,0.3318869703482547,pam370,TCR2
53,0.2745035002344226,pam380,TCR2
54,0.28588024693352454,pam390,TCR2
55,0.28090517652523495,pam400,TCR2
56,0.2475145334920316,pam410,TCR2
57,0.28531781547070645,pam420,TCR2
58,0.28530131501473893,pam430,TCR2
59,0.2819807259557626,pam440,TCR2
60,0.27692915284848096,pam450,TCR2
61,0.2634010567482414,pam460,TCR2
62,0.24089178791601729,pam470,TCR2
63,0.23865927104322998,pam480,TCR2
64,0.26934292484338407,pam490,TCR2
65,0.2716195994809062,pam500,TCR2
66,0.3629131556652832,dayhoff,TCR2
67,0.36858937590585245,gonnet,TCR2
