,Spearman r,aa_matrix,tcr
0,0.6994885203689332,hamming,YAe5-97
1,0.6015323796762778,blosum62,YAe5-97
2,0.6169462123282663,blosum30,YAe5-97
3,0.6130888686919447,blosum35,YAe5-97
4,0.6120141473027637,blosum40,YAe5-97
5,0.6038990301554568,blosum45,YAe5-97
6,0.5980745972590806,blosum50,YAe5-97
7,0.5958473576783081,blosum55,YAe5-97
8,0.5817872750998632,blosum60,YAe5-97
9,0.5980751804205571,blosum65,YAe5-97
10,0.5906686527081437,blosum70,YAe5-97
11,0.5828091372952992,blosum75,YAe5-97
12,0.5793951335160902,blosum80,YAe5-97
13,0.5966478776617128,blosum85,YAe5-97
14,0.5943916635508076,blosum90,YAe5-97
15,0.6006041428310978,blosum100,YAe5-97
16,0.5585677787621793,pam10,YAe5-97
17,0.5609155537388812,pam20,YAe5-97
18,0.564576607687253,pam30,YAe5-97
19,0.5607457739476102,pam40,YAe5-97
20,0.5739319777241366,pam50,YAe5-97
21,0.5725134740483014,pam60,YAe5-97
22,0.5768074849565942,pam70,YAe5-97
23,0.5430189779025606,pam80,YAe5-97
24,0.5327381527772507,pam90,YAe5-97
25,0.5161915172542638,pam100,YAe5-97
26,0.5240761913519913,pam110,YAe5-97
27,0.5190989665219942,pam120,YAe5-97
28,0.5251653011447237,pam130,YAe5-97
29,0.48870325592907154,pam140,YAe5-97
30,0.49960703874891915,pam150,YAe5-97
31,0.506024301214284,pam160,YAe5-97
32,0.48671938101510415,pam170,YAe5-97
33,0.4981666076678234,pam180,YAe5-97
34,0.4833910809522196,pam190,YAe5-97
35,0.48822074169508706,pam200,YAe5-97
36,0.4949551594655244,pam210,YAe5-97
37,0.45579235140196844,pam220,YAe5-97
38,0.4332212102874591,pam230,YAe5-97
39,0.4215433363407236,pam240,YAe5-97
40,0.4548550696533484,pam250,YAe5-97
41,0.45791866033401424,pam260,YAe5-97
42,0.44141935418296974,pam270,YAe5-97
43,0.41688011835501226,pam280,YAe5-97
44,0.4165913024519229,pam290,YAe5-97
45,0.4220611203352461,pam300,YAe5-97
46,0.41945704699034003,pam310,YAe5-97
47,0.43690948130505286,pam320,YAe5-97
48,0.4170600094340278,pam330,YAe5-97
49,0.38027903101587046,pam340,YAe5-97
50,0.3936492064329471,pam350,YAe5-97
51,0.36306421570837616,pam360,YAe5-97
52,0.35012236581389755,pam370,YAe5-97
53,0.3313421895260006,pam380,YAe5-97
54,0.30670689446954713,pam390,YAe5-97
55,0.31852304558065636,pam400,YAe5-97
56,0.35416624384273643,pam410,YAe5-97
57,0.3280471053123321,pam420,YAe5-97
58,0.3308409393391716,pam430,YAe5-97
59,0.33677596353739503,pam440,YAe5-97
60,0.3315802643550024,pam450,YAe5-97
61,0.32651115431157435,pam460,YAe5-97
62,0.33045386912925523,pam470,YAe5-97
63,0.3331906608668872,pam480,YAe5-97
64,0.3280116778129244,pam490,YAe5-97
65,0.3353038331079032,pam500,YAe5-97
66,0.4548550696533484,dayhoff,YAe5-97
67,0.45416765412249954,gonnet,YAe5-97
