,Spearman r,aa_matrix,tcr
0,0.7735597868462054,hamming,B15
1,0.5963973286578287,blosum62,B15
2,0.6084130849894284,blosum30,B15
3,0.6096535848083537,blosum35,B15
4,0.6194154753827373,blosum40,B15
5,0.6180284223441845,blosum45,B15
6,0.5979272929698581,blosum50,B15
7,0.592851010093754,blosum55,B15
8,0.601131691408947,blosum60,B15
9,0.5965305449336221,blosum65,B15
10,0.5854338393651177,blosum70,B15
11,0.6071469178472602,blosum75,B15
12,0.616758016620323,blosum80,B15
13,0.6277645282363403,blosum85,B15
14,0.6200291438019503,blosum90,B15
15,0.6303975952828991,blosum100,B15
16,0.6638001468445665,pam10,B15
17,0.6518551009744094,pam20,B15
18,0.6416983139409993,pam30,B15
19,0.642944589447052,pam40,B15
20,0.6308517748848883,pam50,B15
21,0.63624318681093,pam60,B15
22,0.6195336627033554,pam70,B15
23,0.6219985689581797,pam80,B15
24,0.6196800958750976,pam90,B15
25,0.6202986161842434,pam100,B15
26,0.6090670489980093,pam110,B15
27,0.6187609385422059,pam120,B15
28,0.5950753130583539,pam130,B15
29,0.5971295919476826,pam140,B15
30,0.5887714485741766,pam150,B15
31,0.5696390387303328,pam160,B15
32,0.5810793509260078,pam170,B15
33,0.5613845824644699,pam180,B15
34,0.5742623634339854,pam190,B15
35,0.5624808499127901,pam200,B15
36,0.5564013372528893,pam210,B15
37,0.5559140219038817,pam220,B15
38,0.5549277296660221,pam230,B15
39,0.5519837064422248,pam240,B15
40,0.5516418429412954,pam250,B15
41,0.5102164044096046,pam260,B15
42,0.5318611174186795,pam270,B15
43,0.5207236737745358,pam280,B15
44,0.5215746280842003,pam290,B15
45,0.4988260078669905,pam300,B15
46,0.4693350776935721,pam310,B15
47,0.4882563516999247,pam320,B15
48,0.46357500322929274,pam330,B15
49,0.47778204578356015,pam340,B15
50,0.469119475721398,pam350,B15
51,0.4311143279464858,pam360,B15
52,0.4297882777546154,pam370,B15
53,0.439265194204763,pam380,B15
54,0.4457381791410592,pam390,B15
55,0.48058461349932474,pam400,B15
56,0.40964866822183427,pam410,B15
57,0.4066935022908626,pam420,B15
58,0.4070432025751036,pam430,B15
59,0.41888645809406083,pam440,B15
60,0.4339773781552463,pam450,B15
61,0.4082252430514619,pam460,B15
62,0.42700589479799483,pam470,B15
63,0.4060645030121819,pam480,B15
64,0.39434206295110086,pam490,B15
65,0.3935938137502969,pam500,B15
66,0.5470972921433236,dayhoff,B15
67,0.4806645521353844,gonnet,B15
