,Spearman r,aa_matrix,tcr
0,0.6386097550972786,hamming,B3K506
1,0.497667781111821,blosum62,B3K506
2,0.5707619070535458,blosum30,B3K506
3,0.5521322081554223,blosum35,B3K506
4,0.5503053506817484,blosum40,B3K506
5,0.5246778745226895,blosum45,B3K506
6,0.49233614414205784,blosum50,B3K506
7,0.4973695509667431,blosum55,B3K506
8,0.47175422437886977,blosum60,B3K506
9,0.4925139297296587,blosum65,B3K506
10,0.4932869888782241,blosum70,B3K506
11,0.46755694624932465,blosum75,B3K506
12,0.4819698694125929,blosum80,B3K506
13,0.49888056362092587,blosum85,B3K506
14,0.5050505537727111,blosum90,B3K506
15,0.5234310765405276,blosum100,B3K506
16,0.5004947692548224,pam10,B3K506
17,0.5052253066425914,pam20,B3K506
18,0.4937725161847566,pam30,B3K506
19,0.47986324048038353,pam40,B3K506
20,0.493110452863094,pam50,B3K506
21,0.4815252435374614,pam60,B3K506
22,0.48184589863726474,pam70,B3K506
23,0.47741264702108505,pam80,B3K506
24,0.46100041923057294,pam90,B3K506
25,0.45563618389252447,pam100,B3K506
26,0.45501245124992684,pam110,B3K506
27,0.4543003910055826,pam120,B3K506
28,0.4446260473162852,pam130,B3K506
29,0.4111556502068824,pam140,B3K506
30,0.41458023001975225,pam150,B3K506
31,0.43959579507273255,pam160,B3K506
32,0.4099569780884136,pam170,B3K506
33,0.43033628100353855,pam180,B3K506
34,0.41808980847413946,pam190,B3K506
35,0.4067831915431703,pam200,B3K506
36,0.39343244339507116,pam210,B3K506
37,0.3685787205568957,pam220,B3K506
38,0.37418033955258934,pam230,B3K506
39,0.37532442814097916,pam240,B3K506
40,0.4020671343344985,pam250,B3K506
41,0.38597504248732556,pam260,B3K506
42,0.341406134455724,pam270,B3K506
43,0.3320623116475546,pam280,B3K506
44,0.3039884625760898,pam290,B3K506
45,0.31331545299221103,pam300,B3K506
46,0.3131737502117029,pam310,B3K506
47,0.3216899564155825,pam320,B3K506
48,0.3016193086572609,pam330,B3K506
49,0.2948734699727281,pam340,B3K506
50,0.2918449199931735,pam350,B3K506
51,0.312176017332508,pam360,B3K506
52,0.2996451320956579,pam370,B3K506
53,0.3255476814275583,pam380,B3K506
54,0.313675062982004,pam390,B3K506
55,0.3080474721461836,pam400,B3K506
56,0.2850667647166382,pam410,B3K506
57,0.25240981330026857,pam420,B3K506
58,0.23612526418725696,pam430,B3K506
59,0.24357951130274777,pam440,B3K506
60,0.23891430860192978,pam450,B3K506
61,0.23760761233393496,pam460,B3K506
62,0.24090182743612018,pam470,B3K506
63,0.24628512115879486,pam480,B3K506
64,0.2350207881472321,pam490,B3K506
65,0.2289396979552189,pam500,B3K506
66,0.4020671343344985,dayhoff,B3K506
67,0.36599961878304493,gonnet,B3K506
