,0,1
a3a,0.8588420052705766,0.8548396289281706
TCR81-14,0.6893696009138287,0.6971510931416592
18A2,0.8236038059756008,0.8188470923630741
NYE-S1,0.6705627099664054,0.7409110280618935
TCR6,0.7458983828549046,0.75960529766588
TCR7,0.785167748917749,0.8263559189574664
A6,0.7453713221856727,0.810108156563118
T1,0.8176775271512113,0.8176383801383801
FLT3DY,0.7384933540723982,0.7798866592344854
A23,0.8368897787948132,0.8394841269841269
TCR2-T,0.5880608974358975,0.6787890717912125
868Z11,0.7362500000000001,0.7404841170758774
