,0,1,2,3
a3a,0.8712568588371349,0.8605166133617627,0.8640800865800866,0.8558641975308642
TCR81-14,0.737035818825281,0.7423352392864588,0.741047866047866,0.727077497665733
18A2,0.8115254677754679,0.8185156468738558,0.8422260077276524,0.8619444444444445
NYE-S1,0.634433693638134,0.652531265031265,0.7465230207165692,0.767537122375832
TCR6,0.7089686163658767,0.720899470899471,0.738696376627411,0.747765772975857
TCR7,0.8000212585034014,0.817425926827553,0.8175071102163423,0.8238314933816664
A6,0.7379202248405577,0.7727922642329422,0.798501291989664,0.8124535685511295
T1,0.8518617973505193,0.8522693781314472,0.8539562289562289,0.847590361445783
FLT3DY,0.6484501391315601,0.7623069778242192,0.7718216840946616,0.84507326007326
A23,0.8196618357487923,0.8583366038723182,0.8508955152213579,0.8385454545454545
TCR2-T,0.746249371543489,0.7334554787000439,0.7154736422395702,0.7064583333333333
868Z11,0.7530593522103528,0.7540490033222591,0.7545687134502924,0.7566550925925926
