,0,1
a3a,0.7926444589751042,0.8719295920846308
TCR81-14,0.7257730382601384,0.7225898692810456
18A2,0.8087363087363088,0.8126878648072419
NYE-S1,0.681437048503612,0.7227974589996383
TCR6,0.7219614512471656,0.723468367091773
TCR7,0.7685229885057471,0.7775978407557353
A6,0.7493394107543928,0.740986790986791
T1,0.8421947726459004,0.8435020819636204
FLT3DY,0.6896178374262326,0.7283969132604368
A23,0.8241223543895858,0.8497937293729373
TCR2-T,0.6190019486055292,0.7069445392426759
868Z11,0.6788194444444443,0.7240948813982522
