,0,1
a3a,0.8472901976117605,0.8324843894865007
TCR81-14,0.7688454627133873,0.791647509578544
18A2,0.8478333757745523,0.8448878205128206
NYE-S1,0.7462853584056574,0.766010733452594
TCR6,0.7232289207972725,0.7394781144781145
TCR7,0.8016753841124551,0.7870360265318248
A6,0.7764772575696947,0.8036799315361575
T1,0.8580977427131273,0.8046875
FLT3DY,0.6333812260536399,0.7676971326164873
A23,0.8437577794373912,0.8331603708316037
TCR2-T,0.7487695189558544,0.7918504901960784
868Z11,0.7344110714198925,0.7632541478129712
