,0,1
a3a,0.8435392708245893,0.9510560146923783
TCR81-14,0.704868551415866,0.6771564327485381
18A2,0.8138680555555555,0.8093434343434343
NYE-S1,0.7423550782925782,0.7997536945812808
TCR6,0.762689393939394,0.7328518518518519
TCR7,0.8113702817650186,0.7597007947639084
A6,0.7686218584656085,0.7786796536796537
T1,0.9114834560379115,0.9166666666666666
FLT3DY,0.8026519550909793,0.8001710950080515
A23,0.8854912764003672,0.9421296296296297
TCR2-T,0.7251811293623142,0.736111111111111
868Z11,0.6891769547325103,0.7077147998200629
