,0,1,2,3
a3a,0.8771825396825396,0.8507522171315274,0.9038291380625476,0.9249791144527987
TCR81-14,0.7285596348096348,0.7297549833887041,0.7196881469979296,0.7469654528478058
18A2,0.8191029466210772,0.8418185650328508,0.8634215500945178,0.9127545248868779
NYE-S1,0.6531041310111078,0.7479482323232324,0.7922090729783037,0.7565976908082171
TCR6,0.7294430624654504,0.7650417713310794,0.7718762718762718,0.7846531279814637
TCR7,0.7853419111530142,0.7816739970678395,0.7475787386562952,0.8002020202020201
A6,0.7461138478379858,0.754184645142092,0.7925381263616558,0.8346920289855072
T1,0.8438172043010753,0.8178846153846154,0.8212274774774775,0.7998148148148149
FLT3DY,0.6906464776632303,0.7631766381766383,0.7853376378800107,0.8414246999612853
A23,0.824649566325482,0.8315219421101775,0.8069506251324433,0.8204672695951766
TCR2-T,0.73499820337765,0.7315957933241884,0.776964011411016,0.7835858585858585
868Z11,0.7424403610573824,0.7543168168168167,0.7647988505747126,0.8109649122807018
