,0,1,2,3
a3a,0.8313232587426137,0.8371081504702195,0.860111531986532,0.8507002801120448
TCR81-14,0.6984935562521769,0.7152234218023693,0.7191573858240524,0.7095936061453303
18A2,0.8367499398749398,0.8368614303959131,0.8595555555555556,0.8757889453541629
NYE-S1,0.5756302521008404,0.642962962962963,0.7132025382025383,0.7826948924731183
TCR6,0.7488986657464919,0.7698822736136169,0.7796817193368918,0.7854890682928519
TCR7,0.7779105109264389,0.7707573244886677,0.7805555555555556,0.7687728937728938
A6,0.7415396619281939,0.7264834463110326,0.8079645903998355,0.8207888602625445
T1,0.8418117744610282,0.843864468864469,0.8951933654903952,0.8020025839793282
FLT3DY,0.5378753063725491,0.6647550776583034,0.6420226359985396,0.6462690631808279
A23,0.8151340996168582,0.8067884111573432,0.8085554292450844,0.7859393939393939
TCR2-T,0.691879992737836,0.7229457496311428,0.7350933423301843,0.7628072043296957
868Z11,0.7854962915646403,0.791056166056166,0.7968689083820664,0.7942652807391614
