,0,1
a3a,0.8252096665790011,0.8011239035087719
TCR81-14,0.7171319046319046,0.7999346191565871
18A2,0.8160736825763252,0.8787640056022408
NYE-S1,0.793968418968419,0.7903505512201164
TCR6,0.7644188811236866,0.7763266727613077
TCR7,0.7528458770513856,0.7923809523809524
A6,0.7813507734525724,0.8051446416831033
T1,0.8193939393939393,0.7983333333333333
FLT3DY,0.81689677843524,0.8187061357793066
A23,0.8061617968594713,0.875628512274475
TCR2-T,0.7290954415954416,0.7196892941573793
868Z11,0.735719806763285,0.7578581871345028
