,0,1
a3a,0.8332309472934473,0.8503289473684211
TCR81-14,0.7136400591278639,0.7623604910714287
18A2,0.8586151695526695,0.8540778630292696
NYE-S1,0.7218193843193843,0.7679343434343435
TCR6,0.7733665531517094,0.7792069632495164
TCR7,0.8116388363789121,0.7955778301886793
A6,0.7625980544612619,0.8253166950274154
T1,0.8379574841113303,0.7784090909090909
FLT3DY,0.7147532292269135,0.7909957058507783
A23,0.8313562753036438,0.8781825100318251
TCR2-T,0.6926767676767677,0.7391376451077943
868Z11,0.754708269543875,0.76463779956427
