,0,1
a3a,0.8785358919687277,0.8807315133845747
TCR81-14,0.7363662393727148,0.729685746352413
18A2,0.8090036193688945,0.8605664488017429
NYE-S1,0.7140072403230299,0.8314863040123458
TCR6,0.7669376693766937,0.795299938157081
TCR7,0.7861936795994994,0.8277239100768513
A6,0.7342488902340598,0.7966878083157152
T1,0.8500712250712251,0.7886520241171405
FLT3DY,0.7687187890137329,0.7393681318681319
A23,0.804843137254902,0.8024691358024691
TCR2-T,0.7327748009566192,0.7416947250280584
868Z11,0.7453926639319898,0.7732007575757577
