,0,1,2,3
a3a,0.8645461734208523,0.8528539361872696,0.8476053639846745,0.8424137931034483
TCR81-14,0.7123571455872798,0.7248465109314166,0.6954548533495902,0.6812704248366014
18A2,0.8189605677486563,0.8181992287696467,0.8306670986641826,0.8865198810850985
NYE-S1,0.7364395645645646,0.7324612689226165,0.7782937548562548,0.7911144143028203
TCR6,0.761977886977887,0.7676957325268817,0.7657275132275133,0.7691834886128364
TCR7,0.7902307852965748,0.821056200257881,0.8137418300653595,0.8352029914529915
A6,0.7622306009402783,0.7629995004995006,0.7608506616257089,0.755867908041821
T1,0.8422921967769296,0.8307692307692308,0.8315,0.8238095238095239
FLT3DY,0.6156286043829297,0.6696952805648458,0.6840649680839554,0.810153776571687
A23,0.7834442427908851,0.8776138077608665,0.8625501482644339,0.8453490953490954
TCR2-T,0.7334995251661919,0.710573476702509,0.7055334328853492,0.7163179413179414
868Z11,0.711764705882353,0.7491880341880343,0.7503633380215659,0.7739109848484849
