,0,1,2,3
a3a,0.8508899117759877,0.8767829106280193,0.8504203515667649,0.8636082977967305
TCR81-14,0.7326807746503077,0.725322019646065,0.7243863556155915,0.7286268855368233
18A2,0.8008393556157785,0.832552596975674,0.856584084084084,0.8667368215402104
NYE-S1,0.6986476993326308,0.7126493094438223,0.7565130065130066,0.773015873015873
TCR6,0.7000047738393603,0.7318811824246607,0.7426344896933132,0.7607866575591986
TCR7,0.777434842249657,0.7855557793292754,0.7847641403979432,0.7740202693763066
A6,0.7717524509803922,0.765401951242121,0.7600530731039207,0.774571262071262
T1,0.8387152777777779,0.8376262626262627,0.8383920505871726,0.84093567251462
FLT3DY,0.47953982816368135,0.5305251256136464,0.6521292365743548,0.7457523435346016
A23,0.7164657666345225,0.7747711670480548,0.8473886190561851,0.8368807567836694
TCR2-T,0.6069023569023568,0.7429951690821256,0.736984126984127,0.7640642044569114
868Z11,0.7376632801161103,0.7541608155198419,0.7764625850340137,0.7942801672640383
