,0,1,2,3
a3a,0.8531146912159571,0.8757352053140096,0.8504749426793318,0.8624355899076047
TCR81-14,0.73398030724817,0.7257118831938233,0.7266865079365079,0.7217797988760721
18A2,0.7813434708421158,0.8134133134133134,0.8493967452300786,0.8600096288515408
NYE-S1,0.6984158763610818,0.7103630085852931,0.7650134154040403,0.7814572156546234
TCR6,0.6991645781119464,0.7306245686680469,0.7458626670747882,0.7613192818110851
TCR7,0.7998050233357897,0.7428878153515835,0.7453888547638549,0.7369408369408369
A6,0.7718239204758222,0.7706026745033716,0.8116144495805512,0.8085750645503165
T1,0.8383184523809524,0.8322390572390573,0.8351400180668472,0.8374269005847953
FLT3DY,0.47129265569632545,0.5297001153402537,0.6097547743055555,0.7230864197530864
A23,0.7170604307296689,0.7761727688787184,0.8471847454578162,0.8360250186706497
TCR2-T,0.6107364715927407,0.7498964803312629,0.7517115251897861,0.743923101987618
868Z11,0.7410782890805088,0.755495743832458,0.7864285714285714,0.7919384057971014
