,0,1,2,3
a3a,0.8539585730724971,0.8948414855072464,0.8519525421261419,0.8641502309879175
TCR81-14,0.7532922603003466,0.7414063451467543,0.7431684981684982,0.7339760638297871
18A2,0.7832505269497139,0.814007314007314,0.8501197876197876,0.8495754551820728
NYE-S1,0.6976852827537758,0.7116008497463935,0.7989410589410589,0.759163059163059
TCR6,0.7142373307786842,0.7358844882116159,0.7468599033816425,0.7510596546310833
TCR7,0.7997631684072363,0.7443773958925476,0.7587658681408681,0.7469903112760256
A6,0.7708609931768334,0.7695091807909605,0.7795462972326153,0.7583710814582029
T1,0.8387152777777779,0.8322390572390571,0.8383920505871726,0.84093567251462
FLT3DY,0.4715499247609339,0.5166282199154172,0.5898857526881721,0.6459617180205416
A23,0.7186756669881067,0.777107170099161,0.8491515260538467,0.8371296987801841
TCR2-T,0.6881528964862298,0.6651839748244978,0.7169629760018776,0.7015669515669516
868Z11,0.7351945132189305,0.7162854030501089,0.738670183982684,0.7917362637362637
