,0,1
a3a,0.8501236229894767,0.8617287101130287
TCR81-14,0.724683214072749,0.7582877553298358
18A2,0.8510135429717439,0.8515211640211641
NYE-S1,0.7151695526695527,0.7439733613306982
TCR6,0.7684158659768415,0.7620523415977961
TCR7,0.7818181818181819,0.8280169555745003
A6,0.7657179764098002,0.7946839127989679
T1,0.790119720204466,0.7975452196382428
FLT3DY,0.7801939700611428,0.7497704315886132
A23,0.8160733549083062,0.8119834710743802
TCR2-T,0.655388231629178,0.6997046019900498
868Z11,0.7630911680911682,0.7734855136084283
