,0,1
a3a,0.8553276353276352,0.8828825771714909
TCR81-14,0.7639238031394896,0.7889916061705988
18A2,0.8404350599419805,0.8490744611668526
NYE-S1,0.7069407851938588,0.7445183658170915
TCR6,0.7895053893977854,0.7719770114942529
TCR7,0.782076923076923,0.7852450807116768
A6,0.6779551685212062,0.8189408921116238
T1,0.8339889579020013,0.8172398589065256
FLT3DY,0.718863782394517,0.8655748663101605
A23,0.8483497471386744,0.8414201183431952
TCR2-T,0.6771450922266141,0.6537291947818263
868Z11,0.7005140692640692,0.7210813492063491
