,0,1,2,3
a3a,0.7511533711130486,0.8463337924701562,0.8757243926735452,0.8611615245009073
TCR81-14,0.7081393961093209,0.7284080298786181,0.7442202462380302,0.7213323950269763
18A2,0.8227753509955726,0.8374379609241202,0.8431529924692827,0.8504340007607981
NYE-S1,0.6904121414647731,0.7533172123015873,0.7596649996030801,0.7670040641055135
TCR6,0.7539941338854382,0.7499572649572649,0.7396424394319131,0.7498319892473119
TCR7,0.7741063184276481,0.7744190268700072,0.7917752606255012,0.851846846846847
A6,0.7471194540631391,0.7674897119341564,0.8001990568954854,0.7966112370874275
T1,0.8471748737373738,0.8363505747126437,0.8282539682539682,0.8288538770466481
FLT3DY,0.6254325259515571,0.7172306601586999,0.7616334283000951,0.7670512820512819
A23,0.8334715865751335,0.8307233904119716,0.8294631710362047,0.8433233433233432
TCR2-T,0.7335818770226537,0.7263431013431014,0.7147660818713449,0.7209523809523809
868Z11,0.7348958333333334,0.719633862843859,0.720576524924351,0.7697854504120488
