,0,1,2,3
a3a,0.8512223500831095,0.8823414855072466,0.8495905666557485,0.8645633439943142
TCR81-14,0.7299593327819135,0.7203684486977465,0.7195502053004853,0.7224874484489869
18A2,0.8189837398373984,0.8200462608357345,0.8286221642386026,0.8302531740665615
NYE-S1,0.6715318143889574,0.73564267320049,0.719705359240243,0.7601484658661789
TCR6,0.7004129371046665,0.7315677478720958,0.7480767268646056,0.7625552953421805
TCR7,0.7994457749938589,0.7424781761166201,0.7464946892991859,0.7357761286332716
A6,0.7733732605945605,0.7622531979977754,0.7560879986303716,0.7426723626438828
T1,0.8387152777777779,0.833080808080808,0.8388437217705511,0.837719298245614
FLT3DY,0.47457417310358485,0.558004919862041,0.7395747126436781,0.7344131111861608
A23,0.7177917068466731,0.7772978642257818,0.8469808718594471,0.8368340801593228
TCR2-T,0.6815476190476191,0.6638525780682644,0.7066336441336442,0.7006465756465756
868Z11,0.740124932411281,0.7514129436036131,0.7810204081632653,0.8006521306252489
