,0,1
a3a,0.7975848225848226,0.8220180567155869
TCR81-14,0.7221557227542178,0.7585412953060011
18A2,0.8628055225260933,0.891685520361991
NYE-S1,0.7378111783929259,0.7666071428571429
TCR6,0.7568462401795735,0.7894909688013136
TCR7,0.7601294903926483,0.8699439571150097
A6,0.7624903100775193,0.8071789321789322
T1,0.8702213971397139,0.8048941798941799
FLT3DY,0.8244932844932845,0.7731990231990231
A23,0.8522699120525207,0.8502267573696146
TCR2-T,0.6386593388960206,0.7761752136752138
868Z11,0.7077136752136752,0.7104166666666666
