,0,1
a3a,0.8310326455487745,0.8369949494949495
TCR81-14,0.7024423804609562,0.7355231551309983
18A2,0.8181021257944335,0.8551097327216729
NYE-S1,0.683890473692264,0.7067804522939118
TCR6,0.7731463639654791,0.7641370684263871
TCR7,0.7579593139937968,0.7962047101449276
A6,0.7372981023327866,0.7186785550983082
T1,0.8355218855218856,0.8469848053181387
FLT3DY,0.7458782536907537,0.7854490337248959
A23,0.8234253073343835,0.8133333333333334
TCR2-T,0.7210355987055016,0.7098112128146453
868Z11,0.7291666666666666,0.7508708519944474
