,0,1,2,3
a3a,0.8088705864409366,0.8270268825824382,0.8972278915070677,0.8793570788530466
TCR81-14,0.7420588175300106,0.7342576160899142,0.7143814778528336,0.6990264121843069
18A2,0.7957702957702958,0.8306803246660984,0.8483836503997795,0.8807168600129263
NYE-S1,0.6951086344703367,0.7371293580970999,0.7908359497645212,0.805816091954023
TCR6,0.7318834995790345,0.7717655220256677,0.7793349713349712,0.7791330645161291
TCR7,0.77749992540876,0.8009282267502446,0.7996061991869917,0.8442982456140351
A6,0.7350681025312867,0.7695746144022007,0.7930681818181818,0.7812845049687155
T1,0.8467171717171716,0.8472394755003451,0.8561224489795918,0.8540650406504066
FLT3DY,0.7069091832084408,0.7706172839506173,0.850534188034188,0.8362143102855177
A23,0.829594017094017,0.8301356141161965,0.8160709660709662,0.8670476696792487
TCR2-T,0.627928607340372,0.6904058962214057,0.7150126398246699,0.7159784075573548
868Z11,0.7362406947890819,0.7392708970958308,0.7454337899543378,0.7473733938019652
