,0,1,2,3
a3a,0.8616450216450215,0.8454563894523327,0.8476735316552251,0.8670984686609686
TCR81-14,0.7077627233877233,0.7165906315522683,0.7031982354562999,0.7534690799396682
18A2,0.8037562051847766,0.8359396018294323,0.8140046712181098,0.8665798611111111
NYE-S1,0.6836656760297831,0.7890652557319223,0.785182447784074,0.8168934240362812
TCR6,0.7120708413926499,0.73996996996997,0.7571410006497725,0.7465309200603318
TCR7,0.7406272530641673,0.7514838556505223,0.7821175278622087,0.740970072239422
A6,0.7569957580733443,0.7541190234959232,0.776449617280067,0.8147773279352227
T1,0.8309331797235022,0.8405040504050404,0.8374458874458873,0.7957940251572327
FLT3DY,0.7544359410430839,0.7039527932385076,0.7592951304815712,0.8066893424036281
A23,0.8346712538226299,0.8339420995670995,0.8072916666666666,0.8098765432098766
TCR2-T,0.7586776859504133,0.7661273181359265,0.7881014384920636,0.7960758377425043
868Z11,0.761931146572104,0.8028832630098454,0.8126543209876543,0.8066239316239315
