,0,1
a3a,0.8349963235546761,0.8739761396011397
TCR81-14,0.7198898709315374,0.7324242424242424
18A2,0.8173246807338587,0.8299501424501425
NYE-S1,0.7697478991596639,0.8633578431372548
TCR6,0.7757180650037793,0.7922161726154466
TCR7,0.801190698688596,0.7381175003895901
A6,0.7761316872427985,0.803228021978022
T1,0.8537777777777777,0.8564814814814814
FLT3DY,0.7681727994227994,0.8651761517615176
A23,0.8451851851851852,0.8989943803608401
TCR2-T,0.703526563099348,0.7374338624338624
868Z11,0.7024734299516909,0.6921296296296297
