,0,1
a3a,0.8224278104850015,0.8585046464250308
TCR81-14,0.7194469290399522,0.7327969348659004
18A2,0.8550059221995981,0.8733249317370301
NYE-S1,0.7213263588263589,0.7462125654859645
TCR6,0.7540819783197832,0.7304503367003367
TCR7,0.7557246674893734,0.7957561728395062
A6,0.7603910829485542,0.7890521498253643
T1,0.8251178897730621,0.9236434108527131
FLT3DY,0.7154309292240327,0.8528466483011936
A23,0.8061002178649238,0.8238951402478799
TCR2-T,0.6705246913580246,0.6820955948999939
868Z11,0.7084567901234569,0.7729487179487179
