,0,1,2,3
a3a,0.8482359307359307,0.8998323266057819,0.8887838834593399,0.8597863247863248
TCR81-14,0.6940102273278077,0.7004448057079636,0.696891607959461,0.6859540154734663
18A2,0.8308832603756052,0.853859649122807,0.861187489259323,0.8556188066624499
NYE-S1,0.7762492651381541,0.7531121231836911,0.7518037518037518,0.8250605603546779
TCR6,0.737758014931928,0.788994708994709,0.8119929453262786,0.8436302681992337
TCR7,0.7652653762963785,0.8312499999999999,0.8586520041261422,0.856641604010025
A6,0.681790600550516,0.7533816425120773,0.7670955587622253,0.8389951690821255
T1,0.8265111111111111,0.8235011001100111,0.7809917355371901,0.6936728395061729
FLT3DY,0.8098707183239108,0.7917294554952782,0.8742937853107344,0.881782945736434
A23,0.8359456126687436,0.822816265060241,0.8052884615384616,0.8254198966408269
TCR2-T,0.7497670030914713,0.7489452798663324,0.7111111111111111,0.7032558139534885
868Z11,0.7365734006445909,0.7663868118413574,0.7528817587641118,0.7311253561253562
