,0,1
a3a,0.8516491228070175,0.9013638691058046
TCR81-14,0.7527029783761728,0.7278911564625851
18A2,0.8685242559855281,0.8612654320987655
NYE-S1,0.7171516754850087,0.7605341478696742
TCR6,0.7869703494703494,0.8023182957393483
TCR7,0.7756621909164282,0.8265993265993266
A6,0.780524798571911,0.7714891975308641
T1,0.8336030204962244,0.8240740740740741
FLT3DY,0.7350813743218807,0.8796536796536797
A23,0.8343768634466309,0.8681344696969697
TCR2-T,0.6612179487179487,0.7017676767676768
868Z11,0.7634435261707989,0.8666472416472416
