,0,1,2,3
a3a,0.8698500694843779,0.8268131045908823,0.8546907102004552,0.8708505747126437
TCR81-14,0.7297998986828773,0.7233016291898035,0.7248846832180167,0.7489890400604686
18A2,0.7586309523809524,0.8306678921568627,0.8672124756335283,0.8668641067538126
NYE-S1,0.722629865463912,0.7438672438672439,0.7943338876401759,0.8018871643261888
TCR6,0.7478059848452417,0.7707575855599406,0.758135316273402,0.7845557976276929
TCR7,0.7830105905998762,0.7841666666666667,0.7886904761904763,0.7702291442892947
A6,0.7508865551001821,0.7636105059307674,0.7717068557919623,0.7901476251604622
T1,0.8401982612383376,0.8397660818713449,0.8368515791196205,0.8295610425240055
FLT3DY,0.7416540299604817,0.7715507745136024,0.7885739991003149,0.7933752204585538
A23,0.8075267190965921,0.8480941490375452,0.8375035221189068,0.8598383838383837
TCR2-T,0.7384802588996763,0.7279892037786775,0.7101899509803921,0.7360171797263683
868Z11,0.7171852211959164,0.7095366902483007,0.7134624756335283,0.738539445628998
