,0,1
a3a,0.8527805113626009,0.9145427937145763
TCR81-14,0.7332078257659652,0.752946127946128
18A2,0.8378488996242619,0.8490748956587466
NYE-S1,0.7686844454137537,0.8332982603815937
TCR6,0.7612515573089701,0.7733870967741936
TCR7,0.7495197269191077,0.7845881595881598
A6,0.775946065428824,0.8045397814092917
T1,0.8154761904761904,0.8073749543629063
FLT3DY,0.8142592592592592,0.8556585677749361
A23,0.8469795037756204,0.8538993984199464
TCR2-T,0.6399029982363316,0.714624183006536
868Z11,0.6997630992196209,0.7448646125116712
