,0,1,2,3
a3a,0.8836111111111111,0.8749345892203034,0.8470521541950115,0.8767857142857142
TCR81-14,0.7320064484126984,0.7180868514201847,0.7486607142857142,0.7247118128915083
18A2,0.8227127207787966,0.8542078189300412,0.8809082892416225,0.8897907647907649
NYE-S1,0.7245436132154882,0.7438445574221436,0.7508615288220551,0.7895723104056437
TCR6,0.7490321412655971,0.7980601773705223,0.7924554183813443,0.8232323232323232
TCR7,0.7587019890260631,0.8166083916083916,0.8302073150863474,0.8484848484848485
A6,0.7255284774127811,0.7623977127082716,0.805374149659864,0.7444457716196847
T1,0.9071712018140591,0.9044279427942795,0.8803328645100796,0.8628787878787879
FLT3DY,0.7414643609355945,0.7487789987789988,0.792857142857143,0.8565465542209728
A23,0.8286639887436457,0.8408831908831909,0.7828703703703704,0.787641723356009
TCR2-T,0.7111033807462378,0.7046008595786656,0.7528521825396824,0.7134259259259258
868Z11,0.710233918128655,0.7018102670276584,0.7129629629629629,0.7421679197994989
