,0,1,2,3
a3a,0.8678720470973992,0.881721454997317,0.8806412073955934,0.8880545035044186
TCR81-14,0.6995346186127501,0.6749091949091949,0.6661164465786314,0.671957671957672
18A2,0.8471579218106996,0.8475146198830409,0.8605358881823911,0.860359231411863
NYE-S1,0.6893439777854912,0.7966394629130479,0.7950749405453239,0.7947845804988662
TCR6,0.7251606978879707,0.7113227513227512,0.7459085933223865,0.7776251526251526
TCR7,0.7767846394606958,0.7770726579950072,0.8000295159386068,0.8542286706349206
A6,0.7434891285738745,0.7283921445074565,0.7374576792859341,0.7500821827744905
T1,0.8384823848238483,0.8323737373737373,0.8512183235867447,0.8477088948787063
FLT3DY,0.7708880803180378,0.796387013254483,0.7585858585858586,0.7257653061224488
A23,0.8479739961924541,0.8493221338048924,0.7860205314009662,0.7646258503401361
TCR2-T,0.7069126204764503,0.771321245697977,0.7356800766283526,0.7510840108401085
868Z11,0.7413365277658936,0.73418882704597,0.6909576330532213,0.7284534534534535
