,0,1,2,3
a3a,0.8747319460417865,0.8406772965596495,0.8905042636066955,0.8930672268907563
TCR81-14,0.6907831172133232,0.7059402161146346,0.7239035087719299,0.7058359328579917
18A2,0.861375545586072,0.84763311640782,0.8508329320464236,0.856114050558495
NYE-S1,0.7194347411876786,0.7268042849323638,0.7672281959378733,0.7746351766513057
TCR6,0.744113475177305,0.7580936807862679,0.7895349787512259,0.7854878364389234
TCR7,0.7089581940331774,0.7735116041703405,0.79644538606403,0.8347008547008546
A6,0.75737457366763,0.7621501780306811,0.757698975571316,0.8027952276600926
T1,0.8364478114478114,0.827438844680224,0.8338566195709053,0.8061336254107339
FLT3DY,0.3805847716648687,0.6178639846743296,0.766897546897547,0.7246697746697747
A23,0.8297101449275363,0.8243783068783069,0.8101089015151515,0.8245270711024135
TCR2-T,0.6118368932038835,0.7449416525503483,0.7212231968810916,0.738562091503268
868Z11,0.7422456575682382,0.754656679151061,0.7257182211727665,0.7341114223467166
