,0,1,2,3
a3a,0.8796929960115972,0.8516517635370094,0.8577747584541062,0.85812324929972
TCR81-14,0.7120070743470414,0.7150997150997153,0.7459469696969697,0.7378207916485429
18A2,0.8326260288065844,0.8529945553539019,0.8730587337909993,0.8558617387140308
NYE-S1,0.7262051734273957,0.7401850623833383,0.7913377192982457,0.8069897342995169
TCR6,0.7662075298438934,0.7887503149407911,0.8096821877309682,0.8235897435897437
TCR7,0.7978109688636005,0.7978341398568523,0.7884437321937322,0.8488405797101449
A6,0.7604648636906702,0.7984363081617086,0.813531746031746,0.8515384615384615
T1,0.7971111111111111,0.7992919389978214,0.8226495726495727,0.8233003893381251
FLT3DY,0.7170138888888888,0.7349369600160739,0.8358353510895884,0.8089430894308943
A23,0.8322042937545389,0.8345385674931128,0.8684328191370444,0.8495370370370371
TCR2-T,0.6982456140350877,0.7263344904566548,0.741399947957325,0.7533427400389706
868Z11,0.7727001194743129,0.7792417417417418,0.7814267469439883,0.7908536585365854
