,0,1
a3a,0.8385924301494477,0.8223090277777777
TCR81-14,0.7619944162912913,0.8095401903451438
18A2,0.8253508771929825,0.8334747360482654
NYE-S1,0.7393404206675811,0.768298742498949
TCR6,0.7638760880696364,0.795418263090677
TCR7,0.7770420006131477,0.77421802054155
A6,0.8067745271867611,0.8493589743589745
T1,0.817371794871795,0.9282407407407408
FLT3DY,0.808311656137743,0.7424501424501425
A23,0.8248283395755306,0.8155555555555556
TCR2-T,0.7080227802622024,0.7450132978723404
868Z11,0.7030574530574532,0.7430555555555557
