,0,1,2,3
a3a,0.8559532029152283,0.8768553743961354,0.8522728099865343,0.8648609630419332
TCR81-14,0.7546314123133531,0.7292083409104685,0.7336981304149567,0.7258894615508861
18A2,0.7821715346783097,0.8115893115893115,0.8496233704567038,0.8494747899159664
NYE-S1,0.6982589860672053,0.654958400429415,0.7154081576635924,0.765464282737351
TCR6,0.6998734932569519,0.7519290123456789,0.7485145573380868,0.7592699932795699
TCR7,0.7768273564569861,0.7851865526912519,0.7863247863247862,0.772543727342489
A6,0.7729327458504155,0.7722201339529798,0.8130696798493409,0.808497317734867
T1,0.8387152777777779,0.8372053872053873,0.8383920505871726,0.8414230019493179
FLT3DY,0.4852579971846027,0.5334210177157065,0.6548244727444242,0.7499396884477529
A23,0.7166505946640952,0.7741895499618612,0.8480002398512921,0.8367251680358475
TCR2-T,0.6178241285274925,0.6205812795618622,0.6451202749140893,0.6749801384632845
868Z11,0.7385952929793107,0.7196623093681916,0.7391662157287158,0.7638603988603988
