,0,1
a3a,0.8675528919877324,0.8300015095641672
TCR81-14,0.723942875501025,0.723003960808839
18A2,0.8541826239194661,0.8477138694234373
NYE-S1,0.6620145221209052,0.7044492894056846
TCR6,0.728407624845981,0.7648809523809524
TCR7,0.7715220067713142,0.8037317620650954
A6,0.7431491305629238,0.7875947211579395
T1,0.8538310060866451,0.84840930674264
FLT3DY,0.7036022341628959,0.7792224848962439
A23,0.8142985696694137,0.8395515487748497
TCR2-T,0.7246390341050536,0.7770321361058601
868Z11,0.7407750979179551,0.7418161340575132
