,0,1
a3a,0.8166894760852018,0.8824550653594772
TCR81-14,0.7147543814210481,0.7484630379367222
18A2,0.8545391479834769,0.9010714285714286
NYE-S1,0.7264147889147891,0.8425229741019215
TCR6,0.7636217948717947,0.7746913580246914
TCR7,0.8018297496132109,0.8320473251028807
A6,0.8189951870076094,0.7790598290598291
T1,0.8777677767776778,0.8787878787878789
FLT3DY,0.7283290043290043,0.731408126756964
A23,0.8112068965517242,0.817941317941318
TCR2-T,0.6572077922077922,0.7238482384823848
868Z11,0.7423085140476445,0.785036778939218
