,0,1,2,3
a3a,0.8040255640425625,0.8782512920443954,0.8993827160493827,0.9024122807017543
TCR81-14,0.7277987281869268,0.713201838201838,0.7275510204081632,0.7859576627519211
18A2,0.7931820728291316,0.8399931547873706,0.8958535795270489,0.892906746031746
NYE-S1,0.747063492063492,0.7690885611778105,0.8112990810359232,0.8269005847953217
TCR6,0.7374074074074074,0.7240354090354092,0.7393483709273183,0.7231934731934732
TCR7,0.7796341485959366,0.7951939363143632,0.7677083333333333,0.7647058823529411
A6,0.7773765432098765,0.7940577270287416,0.7997033830367163,0.8354552469135802
T1,0.8313812083973374,0.798919891989199,0.8198464912280702,0.7968106995884773
FLT3DY,0.7768012152777777,0.8228474200696424,0.8199096225412014,0.821978021978022
A23,0.8323928450075239,0.8169901259788901,0.8199891067538126,0.7731440402247856
TCR2-T,0.7158061594202899,0.7172964879731797,0.7363742107012298,0.7607602339181286
868Z11,0.7517726351877826,0.7674703196347034,0.7343915343915345,0.7625482625482625
