,0,1,2,3
a3a,0.8339115016959605,0.903804347826087,0.8911326747676078,0.8880286380286381
TCR81-14,0.718363012529862,0.716282139577594,0.7192611283643893,0.775536231884058
18A2,0.8377347936171465,0.8176377809880732,0.8480808990262773,0.8899853801169592
NYE-S1,0.7079464285714284,0.7695818070818071,0.7808260847053949,0.7825210084033613
TCR6,0.7551602986385596,0.7628762198253723,0.7807760141093475,0.7676144383948378
TCR7,0.8111945256444327,0.8012610808204443,0.821264629882961,0.8265873015873016
A6,0.7939289273808297,0.818685807656396,0.8004084967320262,0.7821969696969697
T1,0.8455726495726497,0.8588888888888889,0.8616471734892789,0.8558356676003734
FLT3DY,0.7613509450171821,0.7643344310010978,0.7909969998928533,0.7721560846560847
A23,0.8435117102396514,0.8469383180921642,0.8154523172905526,0.8073286052009455
TCR2-T,0.749005203550658,0.7047345928924876,0.7114941605057323,0.7085271317829457
868Z11,0.757428466617755,0.7680857154541365,0.733094262295082,0.7395536562203229
