,0,1,2,3
a3a,0.8518386395601585,0.8755963164251207,0.8502311023765331,0.8643856609808102
TCR81-14,0.7297956299972429,0.6742098583476622,0.7087737843551798,0.7258092442035532
18A2,0.8021441834788717,0.8356298853093724,0.8574624624624625,0.8681665601023019
NYE-S1,0.7000878117316475,0.6535913177670424,0.7183451361440492,0.7484186620425598
TCR6,0.7007757488960497,0.7317172762824936,0.7490460157126823,0.7555741394364984
TCR7,0.79971878229882,0.74357141809972,0.7579895236145235,0.745506081220367
A6,0.7680937930095367,0.7649928239475123,0.7744362422894125,0.7549582376626401
T1,0.8389632936507937,0.8339225589225588,0.8351400180668472,0.8379142300194932
FLT3DY,0.47524877433134316,0.5840314199689199,0.677310090702948,0.7801512251866862
A23,0.7178077788492446,0.8039426010678871,0.8483739560639071,0.864316535675759
TCR2-T,0.6125050505050504,0.7567009719839909,0.7578562204046491,0.7412461027169629
868Z11,0.7342198127436751,0.7516036476482725,0.7814804243375671,0.7713164251207729
