,0,1,2,3
a3a,0.8161430395913155,0.8576350645316162,0.8629449254449254,0.9071236559139785
TCR81-14,0.7085721634332746,0.7223935734574032,0.725679012345679,0.7066296296296296
18A2,0.8115375982042649,0.8356054787506401,0.8451920420005526,0.8304110105580694
NYE-S1,0.6663904671717171,0.776167026319187,0.772119341563786,0.7857229280096792
TCR6,0.752517723447956,0.7837243912479023,0.7775474254742547,0.7736733137190802
TCR7,0.7891451271732963,0.8023030445699938,0.7777454780361758,0.7647994184725819
A6,0.7773329555550891,0.824895238095238,0.8086830508975837,0.7893244575936884
T1,0.866989247311828,0.8694897694897694,0.8882222222222222,0.934065934065934
FLT3DY,0.7456547619047619,0.6822916666666666,0.7734532828282829,0.8174070247933884
A23,0.8360376566528752,0.8602072085218152,0.8503812636165579,0.8268321513002365
TCR2-T,0.7387974129045558,0.7168970189701898,0.7123114585801152,0.7295508274231679
868Z11,0.7386142278323203,0.7731963470319635,0.7455894638557178,0.7268768768768769
