,0,1
a3a,0.8559583333333333,0.8429738562091503
TCR81-14,0.7379419191919192,0.7374807918286179
18A2,0.8299501424501425,0.843078168767507
NYE-S1,0.7377156659765357,0.7685897435897436
TCR6,0.7166716611727101,0.7540784610215052
TCR7,0.7295785440613027,0.7606863640978779
A6,0.7722106048377234,0.7832348912857388
T1,0.8367003367003368,0.8326210826210828
FLT3DY,0.7918130476668456,0.7434118450247483
A23,0.835080988917306,0.8354030501089325
TCR2-T,0.7138141025641026,0.7205655324511658
868Z11,0.6890104166666666,0.7157038363934914
