,0,1
a3a,0.8325077700077701,0.875
TCR81-14,0.7435185185185186,0.7575460390105699
18A2,0.8350516132378877,0.8269870448179272
NYE-S1,0.8160578740279455,0.8140436702064192
TCR6,0.7759747577191796,0.8037766830870279
TCR7,0.7983309224435295,0.7802579365079364
A6,0.8270447530864198,0.7896478168125028
T1,0.8427741466957154,0.931060606060606
FLT3DY,0.8064503205128206,0.8193452380952381
A23,0.8653635636394257,0.8410628019323672
TCR2-T,0.6815110693400168,0.7275078722447144
868Z11,0.6905864197530863,0.7487499999999999
