,0,1
a3a,0.8712936673375502,0.8459554081444628
TCR81-14,0.7147310606060606,0.7185095871505754
18A2,0.8548026771710981,0.8636476370851373
NYE-S1,0.7235252729933581,0.7375841750841751
TCR6,0.751872939766257,0.755234638047138
TCR7,0.7224807887487312,0.7229550406020994
A6,0.7399999999999999,0.7624014778325123
T1,0.835942760942761,0.8303657694962044
FLT3DY,0.6416782201095926,0.7363899963754984
A23,0.8224154589371979,0.8341503267973857
TCR2-T,0.7164478964401294,0.7895502645502646
868Z11,0.7005188246097337,0.690435606060606
