,0,1
a3a,0.824577417173766,0.833963373655914
TCR81-14,0.6788702988702987,0.7928113553113554
18A2,0.8342969505603914,0.8738753936122358
NYE-S1,0.7565507684555305,0.8152427637721754
TCR6,0.7376543209876543,0.710375645859517
TCR7,0.7643127527985151,0.8086805555555556
A6,0.7816069906223359,0.7423290598290597
T1,0.7762180629827689,0.7182017543859649
FLT3DY,0.7505402094774075,0.7642947330447329
A23,0.8097027493579217,0.8470370370370369
TCR2-T,0.7407735362280817,0.7376543209876543
868Z11,0.7515669515669515,0.7435975609756098
