,0,1,2,3
a3a,0.870128072636008,0.8267794297206063,0.9146654351395731,0.9083196496989601
TCR81-14,0.6608273441203223,0.6477650494159928,0.6838562091503267,0.6936670436858946
18A2,0.8101714038422898,0.822177343159486,0.8584357923497268,0.8558976056493436
NYE-S1,0.6439929836668967,0.7188772869925213,0.7914178634416729,0.7666213714600811
TCR6,0.7241570895594948,0.7548668032786886,0.7679980276134123,0.7821443602693603
TCR7,0.715587588072598,0.7797385983057525,0.7991596077533577,0.8236541889483066
A6,0.7449271499644633,0.7929105771397861,0.8312603305785123,0.8021719386850966
T1,0.8353535353535354,0.8176929392446635,0.8344444444444444,0.8421266233766233
FLT3DY,0.660745086501797,0.6540340199750313,0.7193055555555556,0.75390625
A23,0.8215927750410509,0.8309061488673138,0.8334199841552783,0.8320463320463322
TCR2-T,0.6523976023976025,0.6912686221441983,0.7229082321187584,0.7135791630084869
868Z11,0.6838480723072307,0.7750282385113846,0.7876091194168997,0.783190883190883
