,0,1
a3a,0.8099715956558061,0.9086559373640712
TCR81-14,0.7371983726150392,0.7038565913694913
18A2,0.8289087089727752,0.8197951739618407
NYE-S1,0.7567218234981392,0.8179565772669221
TCR6,0.7555736273003825,0.7484126984126984
TCR7,0.74171344560278,0.8212842712842713
A6,0.7396775560040867,0.837936507936508
T1,0.7811819172113289,0.7701298701298701
FLT3DY,0.7050848765432098,0.7682539682539683
A23,0.8143687707641196,0.8294326241134752
TCR2-T,0.6910150891632373,0.7399693329925888
868Z11,0.7673289012574727,0.714031339031339
