,0,1
a3a,0.8704861111111111,0.8484762235334954
TCR81-14,0.7297226502311247,0.7238574562616374
18A2,0.8054166666666666,0.8299445674327078
NYE-S1,0.7099241610519806,0.6288735306279166
TCR6,0.6852569498267925,0.7695588431294148
TCR7,0.7674213578818841,0.7993575550187869
A6,0.7706868630736371,0.8002449223416965
T1,0.8504892676767676,0.8441091954022989
FLT3DY,0.6277024901114706,0.7450372632586548
A23,0.8320058997050147,0.8314379084967319
TCR2-T,0.7309358465608465,0.7349802744355044
868Z11,0.7541933440042684,0.7353000594177065
